year,category,value
2024,CAPEX_FIXED,-5325000.0
2024,CAPEX_INTANGIBLE,0.0
2024,CASH,147426000.0
2024,COGS,-975348000.0
2024,DEBT_LONG,797710000.0
2024,DEBT_LONG_FIN,797710000.0
2024,DEBT_SHORT,192267000.0
2024,DEBT_SHORT_FIN,192267000.0
2024,DEPRECIATION,6917000.0
2024,EBIT,62742000.0
2024,EBT,19310000.0
2024,EQUITY,206896000.0
2024,FIN_CF,94857000.0
2024,FIN_EXPENSE,-58493000.0
2024,FIN_INCOME,15061000.0
2024,FIN_INVESTMENTS,0.0
2024,FIN_INVESTMENTS_LT,356502000.0
2024,GA_EXPENSES,-84319000.0
2024,GROSS_PROFIT,164221000.0
2024,INVEST_CF,-75266000.0
2024,LEASE_LONG,0.0
2024,LEASE_SHORT,0.0
2024,NET_INCOME,-4301000.0
2024,NET_INCOME_CONT,-4301000.0
2024,OPER_CF,17291000.0
2024,REVENUE,1139569000.0
2024,SELLING_EXPENSES,-54178000.0
2024,TAXES,-23611000.0
2024,TOTAL_ASSETS,2050612000.0
2024,TOTAL_LIABILITIES,2050612000.0
