year,category,value
2024,CAPEX_FIXED,-8189000.0
2024,CAPEX_INTANGIBLE,544000.0
2024,CASH,12904000.0
2024,COGS,-396879000.0
2024,DEBT_LONG,37169000.0
2024,DEBT_LONG_FIN,37169000.0
2024,DEBT_SHORT,83773000.0
2024,DEBT_SHORT_FIN,83773000.0
2024,DEPRECIATION,-565000.0
2024,EBIT,101077000.0
2024,EBT,81484000.0
2024,EQUITY,295589000.0
2024,FIN_CF,-43120000.0
2024,FIN_EXPENSE,-24773000.0
2024,FIN_INCOME,5180000.0
2024,FIN_INVESTMENTS,0.0
2024,FIN_INVESTMENTS_LT,24656000.0
2024,GA_EXPENSES,-51168000.0
2024,GROSS_PROFIT,167359000.0
2024,INVEST_CF,-37037000.0
2024,LEASE_LONG,0.0
2024,LEASE_SHORT,0.0
2024,NET_INCOME,66541000.0
2024,NET_INCOME_CONT,66541000.0
2024,OPER_CF,78162000.0
2024,REVENUE,564238000.0
2024,SELLING_EXPENSES,-23403000.0
2024,TAXES,-14943000.0
2024,TOTAL_ASSETS,618724000.0
2024,TOTAL_LIABILITIES,618724000.0
