year,category,value
2020,CAPEX_INTANGIBLE,-13000.0
2020,CASH,120000.0
2020,COGS,-122493000.0
2020,DEBT_LONG,10619000.0
2020,DEBT_LONG_FIN,10619000.0
2020,DEBT_SHORT,2395000.0
2020,DEBT_SHORT_FIN,2395000.0
2020,DEPRECIATION,5441000.0
2020,EBIT,63005000.0
2020,EBT,-3001000.0
2020,EQUITY,-8182000.0
2020,FIN_CF,6257000.0
2020,FIN_EXPENSE,-69320000.0
2020,FIN_INCOME,3314000.0
2020,FIN_INVESTMENTS,8694000.0
2020,FIN_INVESTMENTS_LT,14326000.0
2020,GA_EXPENSES,-21820000.0
2020,GROSS_PROFIT,72796000.0
2020,INVEST_CF,-22050000.0
2020,LEASE_LONG,0.0
2020,LEASE_SHORT,0.0
2020,NET_INCOME,-5709000.0
2020,NET_INCOME_CONT,-5709000.0
2020,OPER_CF,15873000.0
2020,REVENUE,195289000.0
2020,SELLING_EXPENSES,-18022000.0
2020,TAXES,-2708000.0
2020,TOTAL_ASSETS,237249000.0
2020,TOTAL_LIABILITIES,237249000.0
