year,category,value
2024,CAPEX_FIXED,0.0
2024,CAPEX_INTANGIBLE,0.0
2024,CASH,3306364000.0
2024,COGS,-32309713000.0
2024,DEBT_LONG,49446678000.0
2024,DEBT_LONG_FIN,21743520000.0
2024,DEBT_SHORT,6380400000.0
2024,DEBT_SHORT_FIN,5161051000.0
2024,DEPRECIATION,2185353000.0
2024,EBIT,8636463000.0
2024,EBT,3895665000.0
2024,EQUITY,29887586000.0
2024,FIN_CF,8633907000.0
2024,FIN_EXPENSE,-9142153000.0
2024,FIN_INCOME,4401355000.0
2024,FIN_INVESTMENTS,9731379000.0
2024,FIN_INVESTMENTS_LT,40637012000.0
2024,GA_EXPENSES,-2174553000.0
2024,GROSS_PROFIT,13056962000.0
2024,INVEST_CF,-14190999000.0
2024,LEASE_LONG,27703158000.0
2024,LEASE_SHORT,1219349000.0
2024,NET_INCOME,3767805000.0
2024,NET_INCOME_CONT,3767805000.0
2024,OPER_CF,4251208000.0
2024,REVENUE,45366675000.0
2024,SELLING_EXPENSES,-1258105000.0
2024,TAXES,-127860000.0
2024,TOTAL_ASSETS,116412091000.0
2024,TOTAL_LIABILITIES,116412091000.0
