year,category,value
2024,CASH,3151000.0
2024,COGS,-149269000.0
2024,DEBT_LONG,34085000.0
2024,DEBT_LONG_FIN,2668000.0
2024,DEBT_SHORT,75361000.0
2024,DEBT_SHORT_FIN,69810000.0
2024,DEPRECIATION,39689000.0
2024,EBIT,-264236000.0
2024,EBT,-347277000.0
2024,EQUITY,136381000.0
2024,FIN_CF,116631000.0
2024,FIN_EXPENSE,-85424000.0
2024,FIN_INCOME,2383000.0
2024,FIN_INVESTMENTS,0.0
2024,FIN_INVESTMENTS_LT,203443000.0
2024,GA_EXPENSES,-121635000.0
2024,GROSS_PROFIT,2549000.0
2024,INVEST_CF,-13205000.0
2024,LEASE_LONG,0.0
2024,LEASE_SHORT,0.0
2024,NET_INCOME,-266491000.0
2024,NET_INCOME_CONT,-266491000.0
2024,OPER_CF,-102365000.0
2024,REVENUE,151818000.0
2024,SELLING_EXPENSES,0.0
2024,TAXES,80786000.0
2024,TOTAL_ASSETS,688233000.0
2024,TOTAL_LIABILITIES,688233000.0
