year,category,value
2023,CAPEX_FIXED,0.0
2023,CAPEX_INTANGIBLE,247367000.0
2023,CASH,241792000.0
2023,COGS,-4209100000.0
2023,DEBT_LONG,3752068000.0
2023,DEBT_LONG_FIN,1517949000.0
2023,DEBT_SHORT,1406200000.0
2023,DEBT_SHORT_FIN,476949000.0
2023,DEPRECIATION,23861000.0
2023,EBIT,1125439000.0
2023,EBT,1262211000.0
2023,EQUITY,8499826000.0
2023,FIN_CF,151276000.0
2023,FIN_EXPENSE,-557953000.0
2023,FIN_INCOME,694725000.0
2023,FIN_INVESTMENTS,2461965000.0
2023,FIN_INVESTMENTS_LT,4829468000.0
2023,GA_EXPENSES,-517647000.0
2023,GROSS_PROFIT,2043599000.0
2023,INVEST_CF,577189000.0
2023,LEASE_LONG,2234119000.0
2023,LEASE_SHORT,929251000.0
2023,NET_INCOME,1105700000.0
2023,NET_INCOME_CONT,1105700000.0
2023,OPER_CF,-615686000.0
2023,REVENUE,6252699000.0
2023,SELLING_EXPENSES,-628585000.0
2023,TAXES,-156511000.0
2023,TOTAL_ASSETS,17371200000.0
2023,TOTAL_LIABILITIES,17371200000.0
