year,category,value
2022,CAPEX_FIXED,-96281000.0
2022,CAPEX_INTANGIBLE,-423000.0
2022,CASH,427406000.0
2022,COGS,-3090874000.0
2022,DEBT_LONG,242419000.0
2022,DEBT_LONG_FIN,204218000.0
2022,DEBT_SHORT,220768000.0
2022,DEBT_SHORT_FIN,209875000.0
2022,DEPRECIATION,95880000.0
2022,EBIT,720969000.0
2022,EBT,711881000.0
2022,EQUITY,1579757000.0
2022,FIN_CF,-411466000.0
2022,FIN_EXPENSE,-327106000.0
2022,FIN_INCOME,318018000.0
2022,FIN_INVESTMENTS,0.0
2022,FIN_INVESTMENTS_LT,157809000.0
2022,GA_EXPENSES,-110073000.0
2022,GROSS_PROFIT,1133156000.0
2022,INVEST_CF,-41468000.0
2022,LEASE_LONG,0.0
2022,LEASE_SHORT,0.0
2022,NET_INCOME,562360000.0
2022,NET_INCOME_CONT,562360000.0
2022,OPER_CF,538013000.0
2022,REVENUE,4224030000.0
2022,SELLING_EXPENSES,-310147000.0
2022,TAXES,-149521000.0
2022,TOTAL_ASSETS,3132653000.0
2022,TOTAL_LIABILITIES,3132653000.0
