year,category,value
2019,CAPEX_FIXED,-66190000.0
2019,CAPEX_INTANGIBLE,220000.0
2019,CASH,401628000.0
2019,COGS,-1104810000.0
2019,DEBT_LONG,225416000.0
2019,DEBT_LONG_FIN,225416000.0
2019,DEBT_SHORT,41293000.0
2019,DEBT_SHORT_FIN,41293000.0
2019,DEPRECIATION,579000.0
2019,EBIT,183929000.0
2019,EBT,190468000.0
2019,EQUITY,724859000.0
2019,FIN_CF,-89652000.0
2019,FIN_EXPENSE,-49695000.0
2019,FIN_INCOME,56234000.0
2019,FIN_INVESTMENTS,1141000.0
2019,FIN_INVESTMENTS_LT,56949000.0
2019,GA_EXPENSES,-107778000.0
2019,GROSS_PROFIT,593146000.0
2019,INVEST_CF,-92628000.0
2019,LEASE_LONG,0.0
2019,LEASE_SHORT,0.0
2019,NET_INCOME,189393000.0
2019,NET_INCOME_CONT,189393000.0
2019,OPER_CF,198106000.0
2019,REVENUE,1697956000.0
2019,SELLING_EXPENSES,-236439000.0
2019,TAXES,-1075000.0
2019,TOTAL_ASSETS,1601525000.0
2019,TOTAL_LIABILITIES,1601525000.0
