year,category,value
2024,CAPEX_FIXED,37062000.0
2024,CAPEX_INTANGIBLE,22582000.0
2024,CASH,76109000.0
2024,COGS,-1387506000.0
2024,DEBT_LONG,23336000.0
2024,DEBT_LONG_FIN,12310000.0
2024,DEBT_SHORT,65488000.0
2024,DEBT_SHORT_FIN,56629000.0
2024,DEPRECIATION,-46462000.0
2024,EBIT,557564000.0
2024,EBT,812819000.0
2024,EQUITY,4040946000.0
2024,FIN_CF,-398421000.0
2024,FIN_EXPENSE,-141653000.0
2024,FIN_INCOME,396908000.0
2024,FIN_INVESTMENTS,1087668000.0
2024,FIN_INVESTMENTS_LT,484870000.0
2024,GA_EXPENSES,-111264000.0
2024,GROSS_PROFIT,1241074000.0
2024,INVEST_CF,-301943000.0
2024,LEASE_LONG,0.0
2024,LEASE_SHORT,0.0
2024,NET_INCOME,735236000.0
2024,NET_INCOME_CONT,735236000.0
2024,OPER_CF,702738000.0
2024,REVENUE,2628580000.0
2024,SELLING_EXPENSES,-618441000.0
2024,TAXES,-77583000.0
2024,TOTAL_ASSETS,4500059000.0
2024,TOTAL_LIABILITIES,4500059000.0
