year,category,value
2022,CAPEX_FIXED,0.0
2022,CAPEX_INTANGIBLE,-18712000.0
2022,CASH,940684000.0
2022,COGS,-8643860000.0
2022,DEBT_LONG,1941569000.0
2022,DEBT_LONG_FIN,1545926000.0
2022,DEBT_SHORT,507699000.0
2022,DEBT_SHORT_FIN,297229000.0
2022,DEPRECIATION,277082000.0
2022,EBIT,802347000.0
2022,EBT,719654000.0
2022,EQUITY,2883176000.0
2022,FIN_CF,237604000.0
2022,FIN_EXPENSE,-538284000.0
2022,FIN_INCOME,455591000.0
2022,FIN_INVESTMENTS,0.0
2022,FIN_INVESTMENTS_LT,3143744000.0
2022,GA_EXPENSES,-565553000.0
2022,GROSS_PROFIT,1438981000.0
2022,INVEST_CF,-1008923000.0
2022,LEASE_LONG,395643000.0
2022,LEASE_SHORT,210470000.0
2022,NET_INCOME,540562000.0
2022,NET_INCOME_CONT,540562000.0
2022,OPER_CF,867915000.0
2022,REVENUE,10082841000.0
2022,SELLING_EXPENSES,-211216000.0
2022,TAXES,-179092000.0
2022,TOTAL_ASSETS,11628067000.0
2022,TOTAL_LIABILITIES,11628067000.0
