year,category,value
2023,CAPEX_FIXED,0.0
2023,CAPEX_INTANGIBLE,383926000.0
2023,CASH,21920000.0
2023,COGS,-4730916000.0
2023,DEBT_LONG,3660887000.0
2023,DEBT_LONG_FIN,2421000.0
2023,DEBT_SHORT,580162000.0
2023,DEBT_SHORT_FIN,12473000.0
2023,DEPRECIATION,110505000.0
2023,EBIT,915935000.0
2023,EBT,531328000.0
2023,EQUITY,5111070000.0
2023,FIN_CF,-1437053000.0
2023,FIN_EXPENSE,-604917000.0
2023,FIN_INCOME,220310000.0
2023,FIN_INVESTMENTS,902213000.0
2023,FIN_INVESTMENTS_LT,243799000.0
2023,GA_EXPENSES,-699796000.0
2023,GROSS_PROFIT,1739934000.0
2023,INVEST_CF,2413000.0
2023,LEASE_LONG,2499057000.0
2023,LEASE_SHORT,295622000.0
2023,NET_INCOME,420823000.0
2023,NET_INCOME_CONT,420823000.0
2023,OPER_CF,1439304000.0
2023,REVENUE,6470850000.0
2023,SELLING_EXPENSES,-127338000.0
2023,TAXES,-110505000.0
2023,TOTAL_ASSETS,11579968000.0
2023,TOTAL_LIABILITIES,11579968000.0
