year,category,value
2022,CAPEX_FIXED,0.0
2022,CAPEX_INTANGIBLE,-16925000.0
2022,CASH,22775000.0
2022,COGS,-1711196000.0
2022,DEBT_LONG,6482000.0
2022,DEBT_LONG_FIN,6482000.0
2022,DEBT_SHORT,49783000.0
2022,DEBT_SHORT_FIN,49783000.0
2022,DEPRECIATION,-118000.0
2022,EBIT,152986000.0
2022,EBT,165407000.0
2022,EQUITY,622409000.0
2022,FIN_CF,13673000.0
2022,FIN_EXPENSE,-3784000.0
2022,FIN_INCOME,16205000.0
2022,FIN_INVESTMENTS,7565000.0
2022,FIN_INVESTMENTS_LT,41746000.0
2022,GA_EXPENSES,-135626000.0
2022,GROSS_PROFIT,263317000.0
2022,INVEST_CF,97504000.0
2022,LEASE_LONG,0.0
2022,LEASE_SHORT,0.0
2022,NET_INCOME,117274000.0
2022,NET_INCOME_CONT,117294000.0
2022,OPER_CF,-144307000.0
2022,REVENUE,1974513000.0
2022,SELLING_EXPENSES,0.0
2022,TAXES,-48113000.0
2022,TOTAL_ASSETS,811565000.0
2022,TOTAL_LIABILITIES,811565000.0
