year,category,value
2022,CASH,58444000.0
2022,COGS,-231249000.0
2022,DEBT_LONG,0.0
2022,DEBT_LONG_FIN,0.0
2022,DEBT_SHORT,0.0
2022,DEBT_SHORT_FIN,0.0
2022,EBIT,129687000.0
2022,EBT,131078000.0
2022,EQUITY,181717000.0
2022,FIN_CF,-8369000.0
2022,FIN_EXPENSE,-1785000.0
2022,FIN_INCOME,3176000.0
2022,FIN_INVESTMENTS,0.0
2022,FIN_INVESTMENTS_LT,71664000.0
2022,GA_EXPENSES,-18731000.0
2022,GROSS_PROFIT,175517000.0
2022,INVEST_CF,-18801000.0
2022,LEASE_LONG,0.0
2022,LEASE_SHORT,0.0
2022,NET_INCOME,125256000.0
2022,NET_INCOME_CONT,125256000.0
2022,OPER_CF,22895000.0
2022,REVENUE,406766000.0
2022,SELLING_EXPENSES,-27099000.0
2022,TAXES,-5822000.0
2022,TOTAL_ASSETS,345106000.0
2022,TOTAL_LIABILITIES,345106000.0
