year,category,value
2024,CAPEX_FIXED,113661000.0
2024,CAPEX_INTANGIBLE,1519000.0
2024,CASH,38535000.0
2024,COGS,-378065000.0
2024,DEBT_LONG,2070030000.0
2024,DEBT_LONG_FIN,1138434000.0
2024,DEBT_SHORT,217898000.0
2024,DEBT_SHORT_FIN,93334000.0
2024,DEPRECIATION,170657000.0
2024,EBIT,608661000.0
2024,EBT,485986000.0
2024,EQUITY,3789189000.0
2024,FIN_CF,-221103000.0
2024,FIN_EXPENSE,-307448000.0
2024,FIN_INCOME,184773000.0
2024,FIN_INVESTMENTS,1320961000.0
2024,FIN_INVESTMENTS_LT,341945000.0
2024,GA_EXPENSES,-139901000.0
2024,GROSS_PROFIT,686811000.0
2024,INVEST_CF,-215889000.0
2024,LEASE_LONG,931596000.0
2024,LEASE_SHORT,124564000.0
2024,NET_INCOME,370706000.0
2024,NET_INCOME_CONT,370706000.0
2024,OPER_CF,426583000.0
2024,REVENUE,1064876000.0
2024,SELLING_EXPENSES,0.0
2024,TAXES,-115280000.0
2024,TOTAL_ASSETS,6466894000.0
2024,TOTAL_LIABILITIES,6466894000.0
