year,category,value
2023,CAPEX_FIXED,0.0
2023,CAPEX_INTANGIBLE,0.0
2023,CASH,21848000.0
2023,COGS,-170997000.0
2023,DEBT_LONG,2154870000.0
2023,DEBT_LONG_FIN,2154870000.0
2023,DEBT_SHORT,397454000.0
2023,DEBT_SHORT_FIN,397454000.0
2023,DEPRECIATION,87188000.0
2023,EBIT,3754813000.0
2023,EBT,3542928000.0
2023,EQUITY,13132195000.0
2023,FIN_CF,-808773000.0
2023,FIN_EXPENSE,-383222000.0
2023,FIN_INCOME,171337000.0
2023,FIN_INVESTMENTS,990005000.0
2023,FIN_INVESTMENTS_LT,658661000.0
2023,GA_EXPENSES,0.0
2023,GROSS_PROFIT,1384698000.0
2023,INVEST_CF,-41668000.0
2023,LEASE_LONG,0.0
2023,LEASE_SHORT,0.0
2023,NET_INCOME,2560908000.0
2023,NET_INCOME_CONT,2560908000.0
2023,OPER_CF,843331000.0
2023,REVENUE,1555695000.0
2023,SELLING_EXPENSES,-390844000.0
2023,TAXES,-982020000.0
2023,TOTAL_ASSETS,20821338000.0
2023,TOTAL_LIABILITIES,20821338000.0
