year,category,value
2019,CAPEX_FIXED,350000.0
2019,CAPEX_INTANGIBLE,-89163000.0
2019,CASH,266376000.0
2019,COGS,-722568000.0
2019,DEBT_LONG,382320000.0
2019,DEBT_LONG_FIN,33538000.0
2019,DEBT_SHORT,54076000.0
2019,DEBT_SHORT_FIN,44387000.0
2019,DEPRECIATION,2083000.0
2019,EBIT,85985000.0
2019,EBT,24996000.0
2019,EQUITY,1352384000.0
2019,FIN_CF,181019000.0
2019,FIN_EXPENSE,-98444000.0
2019,FIN_INCOME,37455000.0
2019,FIN_INVESTMENTS,159067000.0
2019,FIN_INVESTMENTS_LT,376866000.0
2019,GA_EXPENSES,-82846000.0
2019,GROSS_PROFIT,250026000.0
2019,INVEST_CF,-267208000.0
2019,LEASE_LONG,348782000.0
2019,LEASE_SHORT,9689000.0
2019,NET_INCOME,15375000.0
2019,NET_INCOME_CONT,15375000.0
2019,OPER_CF,98902000.0
2019,REVENUE,972594000.0
2019,SELLING_EXPENSES,-107739000.0
2019,TAXES,-9621000.0
2019,TOTAL_ASSETS,3196122000.0
2019,TOTAL_LIABILITIES,3196122000.0
