year,category,value
2019,CAPEX_FIXED,-258400000.0
2019,CAPEX_INTANGIBLE,0.0
2019,CASH,1025204000.0
2019,COGS,-2125331000.0
2019,DEBT_LONG,7674460000.0
2019,DEBT_LONG_FIN,1635795000.0
2019,DEBT_SHORT,873658000.0
2019,DEBT_SHORT_FIN,388062000.0
2019,DEPRECIATION,112974000.0
2019,EBIT,2444773000.0
2019,EBT,2182267000.0
2019,EQUITY,7540065000.0
2019,FIN_CF,317455000.0
2019,FIN_EXPENSE,-349635000.0
2019,FIN_INCOME,87129000.0
2019,FIN_INVESTMENTS,2868818000.0
2019,FIN_INVESTMENTS_LT,9172874000.0
2019,GA_EXPENSES,-130615000.0
2019,GROSS_PROFIT,2466768000.0
2019,INVEST_CF,-2159347000.0
2019,LEASE_LONG,6010773000.0
2019,LEASE_SHORT,479525000.0
2019,NET_INCOME,1641397000.0
2019,NET_INCOME_CONT,1641397000.0
2019,OPER_CF,-108212000.0
2019,REVENUE,4592099000.0
2019,SELLING_EXPENSES,0.0
2019,TAXES,-540870000.0
2019,TOTAL_ASSETS,19369732000.0
2019,TOTAL_LIABILITIES,19369732000.0
