year,category,value
2019,CAPEX_FIXED,-12155000.0
2019,CAPEX_INTANGIBLE,34991000.0
2019,CASH,2638610000.0
2019,COGS,-12276550000.0
2019,DEBT_LONG,6476160000.0
2019,DEBT_LONG_FIN,1659645000.0
2019,DEBT_SHORT,1988678000.0
2019,DEBT_SHORT_FIN,617472000.0
2019,DEPRECIATION,113000000.0
2019,EBIT,2360460000.0
2019,EBT,1927280000.0
2019,EQUITY,10331597000.0
2019,FIN_CF,256070000.0
2019,FIN_EXPENSE,-1191596000.0
2019,FIN_INCOME,758416000.0
2019,FIN_INVESTMENTS,135263000.0
2019,FIN_INVESTMENTS_LT,9423329000.0
2019,GA_EXPENSES,-423266000.0
2019,GROSS_PROFIT,2951786000.0
2019,INVEST_CF,-2324365000.0
2019,LEASE_LONG,4816515000.0
2019,LEASE_SHORT,1371206000.0
2019,NET_INCOME,1482455000.0
2019,NET_INCOME_CONT,1482455000.0
2019,OPER_CF,2503513000.0
2019,REVENUE,15228336000.0
2019,SELLING_EXPENSES,-113000000.0
2019,TAXES,-444825000.0
2019,TOTAL_ASSETS,27489069000.0
2019,TOTAL_LIABILITIES,27489069000.0
