year,category,value
2023,CAPEX_FIXED,0.0
2023,CAPEX_INTANGIBLE,-803000.0
2023,CASH,19907000.0
2023,COGS,-66092000.0
2023,DEBT_LONG,95027000.0
2023,DEBT_LONG_FIN,95027000.0
2023,DEBT_SHORT,50633000.0
2023,DEBT_SHORT_FIN,50633000.0
2023,DEPRECIATION,6497000.0
2023,EBIT,-30354000.0
2023,EBT,53261000.0
2023,EQUITY,159563000.0
2023,FIN_CF,-12265000.0
2023,FIN_EXPENSE,-80789000.0
2023,FIN_INCOME,164404000.0
2023,FIN_INVESTMENTS,0.0
2023,FIN_INVESTMENTS_LT,102758000.0
2023,GA_EXPENSES,-25790000.0
2023,GROSS_PROFIT,20177000.0
2023,INVEST_CF,20093000.0
2023,LEASE_LONG,0.0
2023,LEASE_SHORT,0.0
2023,NET_INCOME,52649000.0
2023,NET_INCOME_CONT,52649000.0
2023,OPER_CF,-1092000.0
2023,REVENUE,86269000.0
2023,SELLING_EXPENSES,-12678000.0
2023,TAXES,-612000.0
2023,TOTAL_ASSETS,482769000.0
2023,TOTAL_LIABILITIES,482769000.0
