year,category,value
2021,CAPEX_FIXED,-20092000.0
2021,CAPEX_INTANGIBLE,-212892000.0
2021,CASH,586089000.0
2021,COGS,-962926000.0
2021,DEBT_LONG,544716000.0
2021,DEBT_LONG_FIN,544716000.0
2021,DEBT_SHORT,87287000.0
2021,DEBT_SHORT_FIN,0.0
2021,DEPRECIATION,-1452000.0
2021,EBIT,162091000.0
2021,EBT,164493000.0
2021,EQUITY,2412238000.0
2021,FIN_CF,61608000.0
2021,FIN_EXPENSE,-36666000.0
2021,FIN_INCOME,39068000.0
2021,FIN_INVESTMENTS,22049000.0
2021,FIN_INVESTMENTS_LT,853423000.0
2021,GA_EXPENSES,-164336000.0
2021,GROSS_PROFIT,509957000.0
2021,INVEST_CF,-161736000.0
2021,LEASE_LONG,0.0
2021,LEASE_SHORT,0.0
2021,NET_INCOME,160743000.0
2021,NET_INCOME_CONT,160743000.0
2021,OPER_CF,109456000.0
2021,REVENUE,1472883000.0
2021,SELLING_EXPENSES,-124904000.0
2021,TAXES,-3750000.0
2021,TOTAL_ASSETS,4000426000.0
2021,TOTAL_LIABILITIES,4000426000.0
