CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;3.08.01;Corrente;-90504.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;3.08.02;Diferido;135889.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;3.08.02;Diferido;149306.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;3.09;Resultado Líquido das Operações Continuadas;1392856.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;3.09;Resultado Líquido das Operações Continuadas;242588.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;3.11;Lucro/Prejuízo Consolidado do Período;1392856.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;3.11;Lucro/Prejuízo Consolidado do Período;242588.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;1403747.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;235244.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;3.11.02;Atribuído a Sócios Não Controladores;-10891.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;3.11.02;Atribuído a Sócios Não Controladores;7344.0000000000;S
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;3.99.01.01;ON;1.0000000000;N
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;3.99.01.01;ON;0.0000000000;N
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2018-01-01;2018-12-31;3.99.02.01;ON;1.0000000000;N
02.800.026/0001-40;2019-12-31;1;COGNA EDUCAÇÃO S.A.;017973;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2019-01-01;2019-12-31;3.99.02.01;ON;0.0000000000;N
