year,category,value
2024,CAPEX_FIXED,-109000.0
2024,CAPEX_INTANGIBLE,0.0
2024,CASH,7789875000.0
2024,COGS,0.0
2024,DEBT_LONG,3642282000.0
2024,DEBT_LONG_FIN,3642282000.0
2024,DEBT_SHORT,0.0
2024,DEPRECIATION,-5311964000.0
2024,EBIT,4695854000.0
2024,EBT,9757267000.0
2024,EQUITY,9695421000.0
2024,FIN_CF,-6359970000.0
2024,FIN_EXPENSE,0.0
2024,FIN_INCOME,5311964000.0
2024,FIN_INVESTMENTS,719101000.0
2024,FIN_INVESTMENTS_LT,2880635000.0
2024,GA_EXPENSES,0.0
2024,GROSS_PROFIT,0.0
2024,INVEST_CF,5173520000.0
2024,LEASE_LONG,0.0
2024,NET_INCOME,8703353000.0
2024,NET_INCOME_CONT,10410989000.0
2024,OPER_CF,4223583000.0
2024,REVENUE,0.0
2024,SELLING_EXPENSES,-89665000.0
2024,TAXES,653722000.0
2024,TOTAL_ASSETS,21615587000.0
2024,TOTAL_LIABILITIES,21615587000.0
