year,category,value
2022,CAPEX_FIXED,33928000.0
2022,CAPEX_INTANGIBLE,-1867000.0
2022,CASH,326956000.0
2022,COGS,-1200291000.0
2022,DEBT_LONG,1394642000.0
2022,DEBT_LONG_FIN,259230000.0
2022,DEBT_SHORT,200180000.0
2022,DEBT_SHORT_FIN,170932000.0
2022,DEPRECIATION,108064000.0
2022,EBIT,168514000.0
2022,EBT,39838000.0
2022,EQUITY,575439000.0
2022,FIN_CF,331674000.0
2022,FIN_EXPENSE,-177474000.0
2022,FIN_INCOME,48798000.0
2022,FIN_INVESTMENTS,372000.0
2022,FIN_INVESTMENTS_LT,506879000.0
2022,GA_EXPENSES,-124519000.0
2022,GROSS_PROFIT,313820000.0
2022,INVEST_CF,-147099000.0
2022,LEASE_LONG,1056897000.0
2022,LEASE_SHORT,7913000.0
2022,NET_INCOME,-19996000.0
2022,NET_INCOME_CONT,-22762000.0
2022,OPER_CF,130674000.0
2022,REVENUE,1514111000.0
2022,SELLING_EXPENSES,-23087000.0
2022,TAXES,-62600000.0
2022,TOTAL_ASSETS,3033816000.0
2022,TOTAL_LIABILITIES,3033816000.0
