year,category,value
2019,CAPEX_FIXED,0.0
2019,CAPEX_INTANGIBLE,0.0
2019,CASH,3206857000.0
2019,COGS,-7252208000.0
2019,DEBT_LONG,8327298000.0
2019,DEBT_LONG_FIN,0.0
2019,DEBT_SHORT,918337000.0
2019,DEBT_SHORT_FIN,0.0
2019,DEPRECIATION,1067508000.0
2019,EBIT,1958611000.0
2019,EBT,2517887000.0
2019,EQUITY,15064943000.0
2019,FIN_CF,-419376000.0
2019,FIN_EXPENSE,-742114000.0
2019,FIN_INCOME,1301390000.0
2019,FIN_INVESTMENTS,48580000.0
2019,FIN_INVESTMENTS_LT,2759173000.0
2019,GA_EXPENSES,-2136486000.0
2019,GROSS_PROFIT,4095097000.0
2019,INVEST_CF,-1192580000.0
2019,LEASE_LONG,0.0
2019,LEASE_SHORT,0.0
2019,NET_INCOME,1789559000.0
2019,NET_INCOME_CONT,1789559000.0
2019,OPER_CF,1989442000.0
2019,REVENUE,11347305000.0
2019,SELLING_EXPENSES,0.0
2019,TAXES,-728328000.0
2019,TOTAL_ASSETS,93422308000.0
2019,TOTAL_LIABILITIES,93422308000.0
