year,category,value
2020,CAPEX_FIXED,-20912000.0
2020,CAPEX_INTANGIBLE,-305701000.0
2020,CASH,130107000.0
2020,COGS,-1995415000.0
2020,DEBT_LONG,491590000.0
2020,DEBT_LONG_FIN,0.0
2020,DEBT_SHORT,161402000.0
2020,DEBT_SHORT_FIN,0.0
2020,DEPRECIATION,117777000.0
2020,EBIT,92159000.0
2020,EBT,53304000.0
2020,EQUITY,1010640000.0
2020,FIN_CF,318185000.0
2020,FIN_EXPENSE,-57037000.0
2020,FIN_INCOME,18182000.0
2020,FIN_INVESTMENTS,305701000.0
2020,FIN_INVESTMENTS_LT,48031000.0
2020,GA_EXPENSES,-74100000.0
2020,GROSS_PROFIT,823695000.0
2020,INVEST_CF,-390498000.0
2020,LEASE_LONG,132143000.0
2020,LEASE_SHORT,53400000.0
2020,NET_INCOME,56151000.0
2020,NET_INCOME_CONT,56151000.0
2020,OPER_CF,130983000.0
2020,REVENUE,2819110000.0
2020,SELLING_EXPENSES,-661599000.0
2020,TAXES,2847000.0
2020,TOTAL_ASSETS,2194373000.0
2020,TOTAL_LIABILITIES,2194373000.0
