year,category,value
2019,CAPEX_FIXED,-15716000.0
2019,CAPEX_INTANGIBLE,-928000.0
2019,CASH,22473000.0
2019,COGS,-926385000.0
2019,DEBT_LONG,271477000.0
2019,DEBT_LONG_FIN,271477000.0
2019,DEBT_SHORT,72740000.0
2019,DEBT_SHORT_FIN,72740000.0
2019,DEPRECIATION,9899000.0
2019,EBIT,41713000.0
2019,EBT,27963000.0
2019,EQUITY,426366000.0
2019,FIN_CF,15235000.0
2019,FIN_EXPENSE,-31581000.0
2019,FIN_INCOME,17831000.0
2019,FIN_INVESTMENTS,294151000.0
2019,FIN_INVESTMENTS_LT,13837000.0
2019,GA_EXPENSES,-42008000.0
2019,GROSS_PROFIT,124148000.0
2019,INVEST_CF,-34007000.0
2019,LEASE_LONG,0.0
2019,LEASE_SHORT,0.0
2019,NET_INCOME,17825000.0
2019,NET_INCOME_CONT,17825000.0
2019,OPER_CF,126381000.0
2019,REVENUE,1050533000.0
2019,SELLING_EXPENSES,-40659000.0
2019,TAXES,-10138000.0
2019,TOTAL_ASSETS,955559000.0
2019,TOTAL_LIABILITIES,955559000.0
