year,category,value
2020,CAPEX_FIXED,1807000.0
2020,CAPEX_INTANGIBLE,0.0
2020,CASH,28603000.0
2020,COGS,-170234000.0
2020,DEBT_LONG,223861000.0
2020,DEBT_LONG_FIN,124280000.0
2020,DEBT_SHORT,52816000.0
2020,DEBT_SHORT_FIN,31740000.0
2020,DEPRECIATION,46049000.0
2020,EBIT,-382421000.0
2020,EBT,-412115000.0
2020,EQUITY,-545119000.0
2020,FIN_CF,4691000.0
2020,FIN_EXPENSE,-34198000.0
2020,FIN_INCOME,4504000.0
2020,FIN_INVESTMENTS,0.0
2020,FIN_INVESTMENTS_LT,73832000.0
2020,GA_EXPENSES,-63453000.0
2020,GROSS_PROFIT,76091000.0
2020,INVEST_CF,-487000.0
2020,LEASE_LONG,0.0
2020,LEASE_SHORT,0.0
2020,NET_INCOME,-419628000.0
2020,NET_INCOME_CONT,-412115000.0
2020,OPER_CF,3935000.0
2020,REVENUE,246325000.0
2020,SELLING_EXPENSES,-113147000.0
2020,TAXES,0.0
2020,TOTAL_ASSETS,333193000.0
2020,TOTAL_LIABILITIES,333193000.0
