year,category,value
2019,CAPEX_FIXED,-140266000.0
2019,CAPEX_INTANGIBLE,1355000.0
2019,CASH,494033000.0
2019,COGS,-668751000.0
2019,DEBT_LONG,1826554000.0
2019,DEBT_LONG_FIN,627046000.0
2019,DEBT_SHORT,2537993000.0
2019,DEBT_SHORT_FIN,2529456000.0
2019,DEPRECIATION,1030250000.0
2019,EBIT,3232141000.0
2019,EBT,3339046000.0
2019,EQUITY,25401233000.0
2019,FIN_CF,-2755881000.0
2019,FIN_EXPENSE,-445501000.0
2019,FIN_INCOME,552406000.0
2019,FIN_INVESTMENTS,8977000000.0
2019,FIN_INVESTMENTS_LT,2333685000.0
2019,GA_EXPENSES,-2678765000.0
2019,GROSS_PROFIT,5907756000.0
2019,INVEST_CF,-345131000.0
2019,LEASE_LONG,1199508000.0
2019,LEASE_SHORT,8537000.0
2019,NET_INCOME,2713204000.0
2019,NET_INCOME_CONT,2713204000.0
2019,OPER_CF,3219991000.0
2019,REVENUE,6576507000.0
2019,SELLING_EXPENSES,0.0
2019,TAXES,-625842000.0
2019,TOTAL_ASSETS,40027315000.0
2019,TOTAL_LIABILITIES,40027315000.0
