year,category,value
2020,CAPEX_INTANGIBLE,-373000.0
2020,CASH,114417000.0
2020,COGS,-73638000.0
2020,DEBT_LONG,88479000.0
2020,DEBT_LONG_FIN,86149000.0
2020,DEBT_SHORT,39504000.0
2020,DEBT_SHORT_FIN,34322000.0
2020,DEPRECIATION,16545000.0
2020,EBIT,34120000.0
2020,EBT,24572000.0
2020,EQUITY,453669000.0
2020,FIN_CF,299348000.0
2020,FIN_EXPENSE,-10981000.0
2020,FIN_INCOME,1433000.0
2020,FIN_INVESTMENTS,251203000.0
2020,FIN_INVESTMENTS_LT,1273000.0
2020,GA_EXPENSES,-79189000.0
2020,GROSS_PROFIT,138943000.0
2020,INVEST_CF,-255558000.0
2020,LEASE_LONG,0.0
2020,LEASE_SHORT,0.0
2020,NET_INCOME,12359000.0
2020,NET_INCOME_CONT,12359000.0
2020,OPER_CF,45719000.0
2020,REVENUE,212581000.0
2020,SELLING_EXPENSES,-25275000.0
2020,TAXES,-12213000.0
2020,TOTAL_ASSETS,660933000.0
2020,TOTAL_LIABILITIES,660933000.0
