year,category,value
2021,CAPEX_FIXED,-13809000.0
2021,CAPEX_INTANGIBLE,-4797771000.0
2021,CASH,1464768000.0
2021,COGS,-3599380000.0
2021,DEBT_LONG,64277380000.0
2021,DEBT_LONG_FIN,4675682000.0
2021,DEPRECIATION,1277115000.0
2021,EBIT,1477072000.0
2021,EBT,1084465000.0
2021,EQUITY,2315530000.0
2021,FIN_CF,932280000.0
2021,FIN_EXPENSE,-56909000.0
2021,FIN_INCOME,-335698000.0
2021,FIN_INVESTMENTS,5165487000.0
2021,FIN_INVESTMENTS_LT,9738751000.0
2021,GA_EXPENSES,1984967000.0
2021,GROSS_PROFIT,4078969000.0
2021,INVEST_CF,-4968166000.0
2021,LEASE_LONG,11565559000.0
2021,NET_INCOME,1084465000.0
2021,NET_INCOME_CONT,1084465000.0
2021,OPER_CF,3651535000.0
2021,REVENUE,7678349000.0
2021,SELLING_EXPENSES,-88500000.0
2021,TAXES,0.0
2021,TOTAL_ASSETS,105768675000.0
2021,TOTAL_LIABILITIES,105768675000.0
