year,category,value
2022,CAPEX_FIXED,0.0
2022,CAPEX_INTANGIBLE,3220526000.0
2022,CASH,498796000.0
2022,COGS,-5068417000.0
2022,DEBT_LONG,10620211000.0
2022,DEBT_LONG_FIN,2165445000.0
2022,DEBT_SHORT,1301611000.0
2022,DEBT_SHORT_FIN,191433000.0
2022,DEPRECIATION,542826000.0
2022,EBIT,2229915000.0
2022,EBT,925582000.0
2022,EQUITY,5967003000.0
2022,FIN_CF,-1172384000.0
2022,FIN_EXPENSE,-1564748000.0
2022,FIN_INCOME,260415000.0
2022,FIN_INVESTMENTS,317954000.0
2022,FIN_INVESTMENTS_LT,1637280000.0
2022,GA_EXPENSES,-552468000.0
2022,GROSS_PROFIT,3042964000.0
2022,INVEST_CF,1744597000.0
2022,LEASE_LONG,8454766000.0
2022,LEASE_SHORT,1110178000.0
2022,NET_INCOME,303499000.0
2022,NET_INCOME_CONT,303499000.0
2022,OPER_CF,-2651644000.0
2022,REVENUE,8111381000.0
2022,SELLING_EXPENSES,-461504000.0
2022,TAXES,-622083000.0
2022,TOTAL_ASSETS,20114794000.0
2022,TOTAL_LIABILITIES,20114794000.0
