year,category,value
2019,CAPEX_FIXED,1100000.0
2019,CAPEX_INTANGIBLE,-10376000.0
2019,CASH,33416000.0
2019,COGS,-212623000.0
2019,DEBT_LONG,17293000.0
2019,DEBT_LONG_FIN,0.0
2019,DEBT_SHORT,104674000.0
2019,DEBT_SHORT_FIN,0.0
2019,DEPRECIATION,1539000.0
2019,EBIT,42190000.0
2019,EBT,37730000.0
2019,EQUITY,63325000.0
2019,FIN_CF,46817000.0
2019,FIN_EXPENSE,-6838000.0
2019,FIN_INCOME,2378000.0
2019,FIN_INVESTMENTS,1100000.0
2019,FIN_INVESTMENTS_LT,76767000.0
2019,GA_EXPENSES,-26977000.0
2019,GROSS_PROFIT,99229000.0
2019,INVEST_CF,23217000.0
2019,LEASE_LONG,0.0
2019,LEASE_SHORT,0.0
2019,NET_INCOME,31996000.0
2019,NET_INCOME_CONT,31996000.0
2019,OPER_CF,-57708000.0
2019,REVENUE,311852000.0
2019,SELLING_EXPENSES,-25646000.0
2019,TAXES,-5734000.0
2019,TOTAL_ASSETS,396035000.0
2019,TOTAL_LIABILITIES,396035000.0
