year,category,value
2023,CAPEX_FIXED,-74143000.0
2023,CAPEX_INTANGIBLE,-500596000.0
2023,CASH,1910289000.0
2023,COGS,-18158247000.0
2023,DEBT_LONG,299945000.0
2023,DEBT_LONG_FIN,0.0
2023,DEBT_SHORT,1303828000.0
2023,DEBT_SHORT_FIN,0.0
2023,DEPRECIATION,122754000.0
2023,EBIT,888895000.0
2023,EBT,409615000.0
2023,EQUITY,9400449000.0
2023,FIN_CF,-1196654000.0
2023,FIN_EXPENSE,-807935000.0
2023,FIN_INCOME,328655000.0
2023,FIN_INVESTMENTS,0.0
2023,FIN_INVESTMENTS_LT,370807000.0
2023,GA_EXPENSES,0.0
2023,GROSS_PROFIT,6277214000.0
2023,INVEST_CF,-679661000.0
2023,LEASE_LONG,0.0
2023,LEASE_SHORT,0.0
2023,NET_INCOME,356518000.0
2023,NET_INCOME_CONT,356518000.0
2023,OPER_CF,1766621000.0
2023,REVENUE,24435461000.0
2023,SELLING_EXPENSES,-5186231000.0
2023,TAXES,-53097000.0
2023,TOTAL_ASSETS,20695906000.0
2023,TOTAL_LIABILITIES,20695906000.0
