year,category,value
2022,CAPEX_FIXED,-22541000.0
2022,CASH,108513000.0
2022,COGS,-3366848000.0
2022,DEBT_LONG,196058000.0
2022,DEBT_LONG_FIN,0.0
2022,DEBT_SHORT,27163000.0
2022,DEBT_SHORT_FIN,0.0
2022,DEPRECIATION,6645000.0
2022,EBIT,640959000.0
2022,EBT,645484000.0
2022,EQUITY,341465000.0
2022,FIN_CF,-156365000.0
2022,FIN_EXPENSE,-37284000.0
2022,FIN_INCOME,41809000.0
2022,FIN_INVESTMENTS,3285000.0
2022,FIN_INVESTMENTS_LT,87108000.0
2022,GA_EXPENSES,-254959000.0
2022,GROSS_PROFIT,1102140000.0
2022,INVEST_CF,-20909000.0
2022,LEASE_LONG,0.0
2022,LEASE_SHORT,0.0
2022,NET_INCOME,440973000.0
2022,NET_INCOME_CONT,440973000.0
2022,OPER_CF,171941000.0
2022,REVENUE,4468988000.0
2022,SELLING_EXPENSES,-349829000.0
2022,TAXES,-204511000.0
2022,TOTAL_ASSETS,2248459000.0
2022,TOTAL_LIABILITIES,2248459000.0
