year,category,value
2024,CAPEX_FIXED,-515887000.0
2024,CAPEX_INTANGIBLE,-15333000.0
2024,CASH,1126004000.0
2024,COGS,-689591000.0
2024,DEBT_LONG,3406348000.0
2024,DEBT_LONG_FIN,92359000.0
2024,DEBT_SHORT,1083774000.0
2024,DEBT_SHORT_FIN,555440000.0
2024,DEPRECIATION,73614000.0
2024,EBIT,1223763000.0
2024,EBT,995423000.0
2024,EQUITY,5836514000.0
2024,FIN_CF,857796000.0
2024,FIN_EXPENSE,-409574000.0
2024,FIN_INCOME,181234000.0
2024,FIN_INVESTMENTS,401670000.0
2024,FIN_INVESTMENTS_LT,1219030000.0
2024,GA_EXPENSES,-379551000.0
2024,GROSS_PROFIT,918342000.0
2024,INVEST_CF,-379919000.0
2024,LEASE_LONG,3313989000.0
2024,LEASE_SHORT,528334000.0
2024,NET_INCOME,861545000.0
2024,NET_INCOME_CONT,861545000.0
2024,OPER_CF,330001000.0
2024,REVENUE,1607933000.0
2024,SELLING_EXPENSES,0.0
2024,TAXES,-133878000.0
2024,TOTAL_ASSETS,13293747000.0
2024,TOTAL_LIABILITIES,13293747000.0
