year,category,value
2023,CAPEX_FIXED,-911450000.0
2023,CAPEX_INTANGIBLE,43599000.0
2023,CASH,2311905000.0
2023,COGS,-2368575000.0
2023,DEBT_LONG,7934633000.0
2023,DEBT_LONG_FIN,4291652000.0
2023,DEBT_SHORT,956794000.0
2023,DEBT_SHORT_FIN,300845000.0
2023,DEPRECIATION,1086202000.0
2023,EBIT,2646368000.0
2023,EBT,1898959000.0
2023,EQUITY,12874366000.0
2023,FIN_CF,-468241000.0
2023,FIN_EXPENSE,-1081429000.0
2023,FIN_INCOME,334020000.0
2023,FIN_INVESTMENTS,0.0
2023,FIN_INVESTMENTS_LT,6827460000.0
2023,GA_EXPENSES,-354076000.0
2023,GROSS_PROFIT,2749148000.0
2023,INVEST_CF,-1087004000.0
2023,LEASE_LONG,3642981000.0
2023,LEASE_SHORT,655949000.0
2023,NET_INCOME,1700521000.0
2023,NET_INCOME_CONT,1634345000.0
2023,OPER_CF,2309504000.0
2023,REVENUE,5117723000.0
2023,SELLING_EXPENSES,-6619000.0
2023,TAXES,-264614000.0
2023,TOTAL_ASSETS,27416748000.0
2023,TOTAL_LIABILITIES,27416748000.0
