year,category,value
2020,CAPEX_FIXED,0.0
2020,CAPEX_INTANGIBLE,-30164000.0
2020,CASH,32116000.0
2020,COGS,-24316000.0
2020,DEBT_LONG,0.0
2020,DEBT_LONG_FIN,0.0
2020,DEBT_SHORT,2000000.0
2020,DEBT_SHORT_FIN,2000000.0
2020,DEPRECIATION,-2097000.0
2020,EBIT,35574000.0
2020,EBT,29618000.0
2020,EQUITY,173398000.0
2020,FIN_CF,-33084000.0
2020,FIN_EXPENSE,-31774000.0
2020,FIN_INCOME,25818000.0
2020,FIN_INVESTMENTS,108636000.0
2020,FIN_INVESTMENTS_LT,47532000.0
2020,GA_EXPENSES,-78827000.0
2020,GROSS_PROFIT,142454000.0
2020,INVEST_CF,-108543000.0
2020,LEASE_LONG,0.0
2020,LEASE_SHORT,0.0
2020,NET_INCOME,13060000.0
2020,NET_INCOME_CONT,13060000.0
2020,OPER_CF,48670000.0
2020,REVENUE,166770000.0
2020,SELLING_EXPENSES,-25559000.0
2020,TAXES,-16558000.0
2020,TOTAL_ASSETS,397798000.0
2020,TOTAL_LIABILITIES,397798000.0
