year,category,value
2020,CAPEX_FIXED,104204000.0
2020,CAPEX_INTANGIBLE,2661878000.0
2020,CASH,5821672000.0
2020,COGS,-13229715000.0
2020,DEBT_LONG,10017264000.0
2020,DEBT_LONG_FIN,0.0
2020,DEBT_SHORT,3805649000.0
2020,DEBT_SHORT_FIN,0.0
2020,DEPRECIATION,2718856000.0
2020,EBIT,789597000.0
2020,EBT,-245822000.0
2020,EQUITY,27387108000.0
2020,FIN_CF,-777642000.0
2020,FIN_EXPENSE,-5773810000.0
2020,FIN_INCOME,4738391000.0
2020,FIN_INVESTMENTS,2520648000.0
2020,FIN_INVESTMENTS_LT,6628545000.0
2020,GA_EXPENSES,-5955996000.0
2020,GROSS_PROFIT,23692265000.0
2020,INVEST_CF,679088000.0
2020,LEASE_LONG,0.0
2020,LEASE_SHORT,0.0
2020,NET_INCOME,-663678000.0
2020,NET_INCOME_CONT,-520566000.0
2020,OPER_CF,1285632000.0
2020,REVENUE,36921980000.0
2020,SELLING_EXPENSES,-15702787000.0
2020,TAXES,-274744000.0
2020,TOTAL_ASSETS,60917597000.0
2020,TOTAL_LIABILITIES,60917597000.0
