year,category,value
2021,CAPEX_FIXED,-633983000.0
2021,CAPEX_INTANGIBLE,-1269886000.0
2021,CASH,3562358000.0
2021,COGS,-9200224000.0
2021,DEBT_LONG,5437784000.0
2021,DEBT_LONG_FIN,5379027000.0
2021,DEBT_SHORT,2293955000.0
2021,DEBT_SHORT_FIN,2288960000.0
2021,DEPRECIATION,21083000.0
2021,EBIT,1972892000.0
2021,EBT,1683276000.0
2021,EQUITY,6373113000.0
2021,FIN_CF,1395521000.0
2021,FIN_EXPENSE,-992820000.0
2021,FIN_INCOME,703204000.0
2021,FIN_INVESTMENTS,1876006000.0
2021,FIN_INVESTMENTS_LT,1743305000.0
2021,GA_EXPENSES,-1057250000.0
2021,GROSS_PROFIT,3129985000.0
2021,INVEST_CF,-1903753000.0
2021,LEASE_LONG,0.0
2021,LEASE_SHORT,0.0
2021,NET_INCOME,1742636000.0
2021,NET_INCOME_CONT,1742636000.0
2021,OPER_CF,2171057000.0
2021,REVENUE,12330209000.0
2021,SELLING_EXPENSES,-125412000.0
2021,TAXES,59360000.0
2021,TOTAL_ASSETS,19982609000.0
2021,TOTAL_LIABILITIES,19982609000.0
