year,category,value
2022,CAPEX_FIXED,0.0
2022,CAPEX_INTANGIBLE,-132020000.0
2022,CASH,71953000.0
2022,COGS,-1549676000.0
2022,DEBT_LONG,588825000.0
2022,DEBT_LONG_FIN,588825000.0
2022,DEBT_SHORT,250512000.0
2022,DEBT_SHORT_FIN,250512000.0
2022,DEPRECIATION,58739000.0
2022,EBIT,378971000.0
2022,EBT,300235000.0
2022,EQUITY,1114869000.0
2022,FIN_CF,-122709000.0
2022,FIN_EXPENSE,-453623000.0
2022,FIN_INCOME,374887000.0
2022,FIN_INVESTMENTS,581310000.0
2022,FIN_INVESTMENTS_LT,42853000.0
2022,GA_EXPENSES,-70282000.0
2022,GROSS_PROFIT,543362000.0
2022,INVEST_CF,-130462000.0
2022,LEASE_LONG,0.0
2022,LEASE_SHORT,0.0
2022,NET_INCOME,269981000.0
2022,NET_INCOME_CONT,269981000.0
2022,OPER_CF,458316000.0
2022,REVENUE,2093038000.0
2022,SELLING_EXPENSES,-164872000.0
2022,TAXES,-30254000.0
2022,TOTAL_ASSETS,2370322000.0
2022,TOTAL_LIABILITIES,2370322000.0
