year,category,value
2023,CAPEX_FIXED,-56681000.0
2023,CASH,486472000.0
2023,COGS,-1335416000.0
2023,DEBT_LONG,915598000.0
2023,DEBT_LONG_FIN,443177000.0
2023,DEBT_SHORT,463636000.0
2023,DEBT_SHORT_FIN,338807000.0
2023,DEPRECIATION,138120000.0
2023,EBIT,135617000.0
2023,EBT,-23564000.0
2023,EQUITY,385989000.0
2023,FIN_CF,376882000.0
2023,FIN_EXPENSE,-196637000.0
2023,FIN_INCOME,37456000.0
2023,FIN_INVESTMENTS,0.0
2023,FIN_INVESTMENTS_LT,256579000.0
2023,GA_EXPENSES,-118843000.0
2023,GROSS_PROFIT,855418000.0
2023,INVEST_CF,-332831000.0
2023,LEASE_LONG,472421000.0
2023,LEASE_SHORT,124829000.0
2023,NET_INCOME,-35103000.0
2023,NET_INCOME_CONT,-35103000.0
2023,OPER_CF,186333000.0
2023,REVENUE,2190834000.0
2023,SELLING_EXPENSES,-627779000.0
2023,TAXES,-11539000.0
2023,TOTAL_ASSETS,3296008000.0
2023,TOTAL_LIABILITIES,3296008000.0
