year,category,value
2020,CASH,114713000.0
2020,COGS,-837946000.0
2020,DEBT_LONG,314149000.0
2020,DEBT_LONG_FIN,240775000.0
2020,DEBT_SHORT,86179000.0
2020,DEBT_SHORT_FIN,66694000.0
2020,EBIT,69555000.0
2020,EBT,49701000.0
2020,EQUITY,530536000.0
2020,FIN_CF,230411000.0
2020,FIN_EXPENSE,-33271000.0
2020,FIN_INCOME,13417000.0
2020,FIN_INVESTMENTS,93067000.0
2020,FIN_INVESTMENTS_LT,69255000.0
2020,GA_EXPENSES,-61898000.0
2020,GROSS_PROFIT,145804000.0
2020,INVEST_CF,-216893000.0
2020,LEASE_LONG,0.0
2020,LEASE_SHORT,0.0
2020,NET_INCOME,12097000.0
2020,NET_INCOME_CONT,12097000.0
2020,OPER_CF,-22926000.0
2020,REVENUE,983750000.0
2020,SELLING_EXPENSES,-10297000.0
2020,TAXES,-37604000.0
2020,TOTAL_ASSETS,1537691000.0
2020,TOTAL_LIABILITIES,1537691000.0
