year,category,value
2021,CAPEX_FIXED,0.0
2021,CAPEX_INTANGIBLE,-4810000.0
2021,CASH,12982000.0
2021,COGS,-58660000.0
2021,DEBT_LONG,15392000.0
2021,DEBT_LONG_FIN,15392000.0
2021,DEBT_SHORT,6199000.0
2021,DEBT_SHORT_FIN,6199000.0
2021,DEPRECIATION,4608000.0
2021,EBIT,11872000.0
2021,EBT,13429000.0
2021,EQUITY,131723000.0
2021,FIN_CF,-1102000.0
2021,FIN_EXPENSE,-14963000.0
2021,FIN_INCOME,16520000.0
2021,FIN_INVESTMENTS,31010000.0
2021,FIN_INVESTMENTS_LT,35922000.0
2021,GA_EXPENSES,-38427000.0
2021,GROSS_PROFIT,75160000.0
2021,INVEST_CF,-4172000.0
2021,LEASE_LONG,0.0
2021,LEASE_SHORT,0.0
2021,NET_INCOME,10132000.0
2021,NET_INCOME_CONT,10132000.0
2021,OPER_CF,17635000.0
2021,REVENUE,133820000.0
2021,SELLING_EXPENSES,-29384000.0
2021,TAXES,-3297000.0
2021,TOTAL_ASSETS,228131000.0
2021,TOTAL_LIABILITIES,228131000.0
