year,category,value
2022,CAPEX_FIXED,-12360000.0
2022,CAPEX_INTANGIBLE,-520417000.0
2022,CASH,142264000.0
2022,COGS,-7196605000.0
2022,DEBT_LONG,290768000.0
2022,DEBT_LONG_FIN,0.0
2022,DEBT_SHORT,783837000.0
2022,DEBT_SHORT_FIN,335901000.0
2022,DEPRECIATION,0.0
2022,EBIT,212106000.0
2022,EBT,-392442000.0
2022,EQUITY,2159835000.0
2022,FIN_CF,-1089659000.0
2022,FIN_EXPENSE,-621015000.0
2022,FIN_INCOME,16467000.0
2022,FIN_INVESTMENTS,0.0
2022,FIN_INVESTMENTS_LT,1259691000.0
2022,GA_EXPENSES,-679348000.0
2022,GROSS_PROFIT,2001957000.0
2022,INVEST_CF,-741066000.0
2022,LEASE_LONG,0.0
2022,LEASE_SHORT,447936000.0
2022,NET_INCOME,-466967000.0
2022,NET_INCOME_CONT,-466967000.0
2022,OPER_CF,1508235000.0
2022,REVENUE,9198562000.0
2022,SELLING_EXPENSES,-1124392000.0
2022,TAXES,-74525000.0
2022,TOTAL_ASSETS,6831112000.0
2022,TOTAL_LIABILITIES,6831112000.0
