year,category,value
2022,CAPEX_FIXED,-126000.0
2022,CAPEX_INTANGIBLE,-26605000.0
2022,CASH,254237000.0
2022,COGS,-1062284000.0
2022,DEBT_LONG,414330000.0
2022,DEBT_LONG_FIN,414330000.0
2022,DEBT_SHORT,118476000.0
2022,DEBT_SHORT_FIN,82140000.0
2022,DEPRECIATION,1338000.0
2022,EBIT,161873000.0
2022,EBT,166321000.0
2022,EQUITY,408982000.0
2022,FIN_CF,7329000.0
2022,FIN_EXPENSE,-24364000.0
2022,FIN_INCOME,28812000.0
2022,FIN_INVESTMENTS,85794000.0
2022,FIN_INVESTMENTS_LT,146445000.0
2022,GA_EXPENSES,-89122000.0
2022,GROSS_PROFIT,429921000.0
2022,INVEST_CF,-22044000.0
2022,LEASE_LONG,0.0
2022,LEASE_SHORT,36336000.0
2022,NET_INCOME,132566000.0
2022,NET_INCOME_CONT,132566000.0
2022,OPER_CF,68614000.0
2022,REVENUE,1492205000.0
2022,SELLING_EXPENSES,0.0
2022,TAXES,-33755000.0
2022,TOTAL_ASSETS,1621634000.0
2022,TOTAL_LIABILITIES,1621634000.0
