year,category,value
2020,CAPEX_FIXED,0.0
2020,CAPEX_INTANGIBLE,0.0
2020,CASH,28993000.0
2020,COGS,-58040000.0
2020,DEBT_LONG,0.0
2020,DEBT_LONG_FIN,0.0
2020,DEBT_SHORT,210331000.0
2020,DEBT_SHORT_FIN,362000.0
2020,DEPRECIATION,2764000.0
2020,EBIT,-146201000.0
2020,EBT,-182194000.0
2020,EQUITY,-227288000.0
2020,FIN_CF,15141000.0
2020,FIN_EXPENSE,-39600000.0
2020,FIN_INCOME,3607000.0
2020,FIN_INVESTMENTS,0.0
2020,FIN_INVESTMENTS_LT,195192000.0
2020,GA_EXPENSES,-29342000.0
2020,GROSS_PROFIT,-14029000.0
2020,INVEST_CF,-708000.0
2020,LEASE_LONG,0.0
2020,LEASE_SHORT,209969000.0
2020,NET_INCOME,-181244000.0
2020,NET_INCOME_CONT,-181244000.0
2020,OPER_CF,9099000.0
2020,REVENUE,44011000.0
2020,SELLING_EXPENSES,-4518000.0
2020,TAXES,950000.0
2020,TOTAL_ASSETS,323481000.0
2020,TOTAL_LIABILITIES,323481000.0
