year,category,value
2020,CAPEX_FIXED,0.0
2020,CAPEX_INTANGIBLE,216000.0
2020,CASH,199646000.0
2020,COGS,-110595000.0
2020,DEBT_LONG,250000000.0
2020,DEBT_LONG_FIN,50000000.0
2020,DEBT_SHORT,151417000.0
2020,DEBT_SHORT_FIN,151364000.0
2020,DEPRECIATION,941000.0
2020,EBIT,-29735000.0
2020,EBT,66371000.0
2020,EQUITY,972904000.0
2020,FIN_CF,-42431000.0
2020,FIN_EXPENSE,-583712000.0
2020,FIN_INCOME,679818000.0
2020,FIN_INVESTMENTS,439747000.0
2020,FIN_INVESTMENTS_LT,92761000.0
2020,GA_EXPENSES,-38477000.0
2020,GROSS_PROFIT,-1809000.0
2020,INVEST_CF,290557000.0
2020,LEASE_LONG,200000000.0
2020,LEASE_SHORT,53000.0
2020,NET_INCOME,-9345000.0
2020,NET_INCOME_CONT,-9345000.0
2020,OPER_CF,-207245000.0
2020,REVENUE,108786000.0
2020,SELLING_EXPENSES,-42000.0
2020,TAXES,-75716000.0
2020,TOTAL_ASSETS,1650514000.0
2020,TOTAL_LIABILITIES,1650514000.0
