year,category,value
2020,CAPEX_FIXED,4963000.0
2020,CAPEX_INTANGIBLE,-2187000.0
2020,CASH,148951000.0
2020,COGS,-283290000.0
2020,DEBT_LONG,343400000.0
2020,DEBT_LONG_FIN,312309000.0
2020,DEBT_SHORT,176458000.0
2020,DEBT_SHORT_FIN,156502000.0
2020,DEPRECIATION,0.0
2020,EBIT,68709000.0
2020,EBT,116102000.0
2020,EQUITY,348650000.0
2020,FIN_CF,116387000.0
2020,FIN_EXPENSE,-70139000.0
2020,FIN_INCOME,117532000.0
2020,FIN_INVESTMENTS,14773000.0
2020,FIN_INVESTMENTS_LT,38429000.0
2020,GA_EXPENSES,-143437000.0
2020,GROSS_PROFIT,238619000.0
2020,INVEST_CF,-131179000.0
2020,LEASE_LONG,0.0
2020,LEASE_SHORT,0.0
2020,NET_INCOME,58820000.0
2020,NET_INCOME_CONT,58820000.0
2020,OPER_CF,108634000.0
2020,REVENUE,521909000.0
2020,SELLING_EXPENSES,-25555000.0
2020,TAXES,-57282000.0
2020,TOTAL_ASSETS,1460045000.0
2020,TOTAL_LIABILITIES,1460045000.0
