year,category,value
2022,CAPEX_FIXED,0.0
2022,CAPEX_INTANGIBLE,1850000.0
2022,CASH,236323000.0
2022,COGS,-382871000.0
2022,DEBT_LONG,136268000.0
2022,DEBT_LONG_FIN,0.0
2022,DEBT_SHORT,39567000.0
2022,DEBT_SHORT_FIN,12623000.0
2022,DEPRECIATION,20951000.0
2022,EBIT,-96115000.0
2022,EBT,-89838000.0
2022,EQUITY,554049000.0
2022,FIN_CF,-21598000.0
2022,FIN_EXPENSE,-40750000.0
2022,FIN_INCOME,47027000.0
2022,FIN_INVESTMENTS,0.0
2022,FIN_INVESTMENTS_LT,95882000.0
2022,GA_EXPENSES,-83493000.0
2022,GROSS_PROFIT,254188000.0
2022,INVEST_CF,-26746000.0
2022,LEASE_LONG,0.0
2022,LEASE_SHORT,0.0
2022,NET_INCOME,-89838000.0
2022,NET_INCOME_CONT,-89838000.0
2022,OPER_CF,13135000.0
2022,REVENUE,637059000.0
2022,SELLING_EXPENSES,-268402000.0
2022,TAXES,0.0
2022,TOTAL_ASSETS,906980000.0
2022,TOTAL_LIABILITIES,906980000.0
