year,category,value
2023,CAPEX_FIXED,-51099000.0
2023,CAPEX_INTANGIBLE,-40777000.0
2023,CASH,215267000.0
2023,COGS,-881561000.0
2023,DEBT_LONG,613392000.0
2023,DEBT_LONG_FIN,243471000.0
2023,DEBT_SHORT,241164000.0
2023,DEBT_SHORT_FIN,197440000.0
2023,DEPRECIATION,225863000.0
2023,EBIT,207281000.0
2023,EBT,-23660000.0
2023,EQUITY,1209487000.0
2023,FIN_CF,29369000.0
2023,FIN_EXPENSE,-296821000.0
2023,FIN_INCOME,65880000.0
2023,FIN_INVESTMENTS,77585000.0
2023,FIN_INVESTMENTS_LT,228008000.0
2023,GA_EXPENSES,-577390000.0
2023,GROSS_PROFIT,949373000.0
2023,INVEST_CF,-154441000.0
2023,LEASE_LONG,369921000.0
2023,LEASE_SHORT,43724000.0
2023,NET_INCOME,-28044000.0
2023,NET_INCOME_CONT,-28044000.0
2023,OPER_CF,159575000.0
2023,REVENUE,1830934000.0
2023,SELLING_EXPENSES,-138566000.0
2023,TAXES,-4384000.0
2023,TOTAL_ASSETS,3488933000.0
2023,TOTAL_LIABILITIES,3488933000.0
