year,category,value
2020,CAPEX_FIXED,-94631000.0
2020,CAPEX_INTANGIBLE,1852000.0
2020,CASH,4614053000.0
2020,COGS,-9816078000.0
2020,DEBT_LONG,13134467000.0
2020,DEBT_LONG_FIN,13075170000.0
2020,DEBT_SHORT,2372523000.0
2020,DEBT_SHORT_FIN,2352057000.0
2020,DEPRECIATION,623084000.0
2020,EBIT,2429227000.0
2020,EBT,1166665000.0
2020,EQUITY,11505814000.0
2020,FIN_CF,-1537196000.0
2020,FIN_EXPENSE,-3292277000.0
2020,FIN_INCOME,2029715000.0
2020,FIN_INVESTMENTS,0.0
2020,FIN_INVESTMENTS_LT,4760058000.0
2020,GA_EXPENSES,-1006625000.0
2020,GROSS_PROFIT,3692709000.0
2020,INVEST_CF,-2340738000.0
2020,LEASE_LONG,0.0
2020,LEASE_SHORT,0.0
2020,NET_INCOME,908814000.0
2020,NET_INCOME_CONT,908814000.0
2020,OPER_CF,2142815000.0
2020,REVENUE,13508787000.0
2020,SELLING_EXPENSES,-927346000.0
2020,TAXES,-257851000.0
2020,TOTAL_ASSETS,35760824000.0
2020,TOTAL_LIABILITIES,35760824000.0
