year,category,value
2023,CAPEX_FIXED,-4908000.0
2023,CAPEX_INTANGIBLE,0.0
2023,CASH,365624000.0
2023,COGS,-4998473000.0
2023,DEBT_LONG,1472110000.0
2023,DEBT_LONG_FIN,1472110000.0
2023,DEBT_SHORT,307163000.0
2023,DEBT_SHORT_FIN,307163000.0
2023,DEPRECIATION,169089000.0
2023,EBIT,167312000.0
2023,EBT,-232607000.0
2023,EQUITY,3001537000.0
2023,FIN_CF,570438000.0
2023,FIN_EXPENSE,-421539000.0
2023,FIN_INCOME,21620000.0
2023,FIN_INVESTMENTS,0.0
2023,FIN_INVESTMENTS_LT,1115625000.0
2023,GA_EXPENSES,-430394000.0
2023,GROSS_PROFIT,912993000.0
2023,INVEST_CF,-80232000.0
2023,LEASE_LONG,0.0
2023,LEASE_SHORT,0.0
2023,NET_INCOME,-42863000.0
2023,NET_INCOME_CONT,-42863000.0
2023,OPER_CF,-448279000.0
2023,REVENUE,5911466000.0
2023,SELLING_EXPENSES,-326370000.0
2023,TAXES,189744000.0
2023,TOTAL_ASSETS,6898636000.0
2023,TOTAL_LIABILITIES,6898636000.0
