year,category,value
2021,CAPEX_FIXED,-80723000.0
2021,CAPEX_INTANGIBLE,-606298000.0
2021,CASH,830416000.0
2021,COGS,-1192198000.0
2021,DEBT_LONG,243017000.0
2021,DEBT_LONG_FIN,26844000.0
2021,DEBT_SHORT,554189000.0
2021,DEBT_SHORT_FIN,134641000.0
2021,DEPRECIATION,542919000.0
2021,EBIT,2114632000.0
2021,EBT,2114873000.0
2021,EQUITY,4165912000.0
2021,FIN_CF,-518904000.0
2021,FIN_EXPENSE,-114623000.0
2021,FIN_INCOME,114864000.0
2021,FIN_INVESTMENTS,2215575000.0
2021,FIN_INVESTMENTS_LT,477658000.0
2021,GA_EXPENSES,-103567000.0
2021,GROSS_PROFIT,612741000.0
2021,INVEST_CF,-197202000.0
2021,LEASE_LONG,0.0
2021,LEASE_SHORT,0.0
2021,NET_INCOME,1444565000.0
2021,NET_INCOME_CONT,1444565000.0
2021,OPER_CF,1442441000.0
2021,REVENUE,1804939000.0
2021,SELLING_EXPENSES,0.0
2021,TAXES,-670308000.0
2021,TOTAL_ASSETS,6688919000.0
2021,TOTAL_LIABILITIES,6688919000.0
