year,category,value
2021,CAPEX_FIXED,6181377000.0
2021,CAPEX_INTANGIBLE,-103064000.0
2021,CASH,947928000.0
2021,COGS,-5277356000.0
2021,DEBT_LONG,4372960000.0
2021,DEBT_LONG_FIN,1690764000.0
2021,DEBT_SHORT,859817000.0
2021,DEBT_SHORT_FIN,348024000.0
2021,DEPRECIATION,129009000.0
2021,EBIT,1129110000.0
2021,EBT,1154202000.0
2021,EQUITY,6573626000.0
2021,FIN_CF,617327000.0
2021,FIN_EXPENSE,-238204000.0
2021,FIN_INCOME,263296000.0
2021,FIN_INVESTMENTS,0.0
2021,FIN_INVESTMENTS_LT,7561633000.0
2021,GA_EXPENSES,-503390000.0
2021,GROSS_PROFIT,1828845000.0
2021,INVEST_CF,-354726000.0
2021,LEASE_LONG,2682196000.0
2021,LEASE_SHORT,511793000.0
2021,NET_INCOME,876805000.0
2021,NET_INCOME_CONT,876805000.0
2021,OPER_CF,-403118000.0
2021,REVENUE,7106201000.0
2021,SELLING_EXPENSES,-642309000.0
2021,TAXES,-277397000.0
2021,TOTAL_ASSETS,20321428000.0
2021,TOTAL_LIABILITIES,20321428000.0
