year,category,value
2021,CASH,108055000.0
2021,COGS,-144886000.0
2021,DEBT_LONG,606204000.0
2021,DEBT_LONG_FIN,606204000.0
2021,DEBT_SHORT,867373000.0
2021,DEBT_SHORT_FIN,851203000.0
2021,EBIT,37042000.0
2021,EBT,-23742000.0
2021,EQUITY,-412531000.0
2021,FIN_CF,-138242000.0
2021,FIN_EXPENSE,-267922000.0
2021,FIN_INCOME,207138000.0
2021,FIN_INVESTMENTS,0.0
2021,FIN_INVESTMENTS_LT,766942000.0
2021,GA_EXPENSES,-78327000.0
2021,GROSS_PROFIT,86805000.0
2021,INVEST_CF,-60773000.0
2021,LEASE_LONG,0.0
2021,LEASE_SHORT,16170000.0
2021,NET_INCOME,-30880000.0
2021,NET_INCOME_CONT,-30880000.0
2021,OPER_CF,185669000.0
2021,REVENUE,231691000.0
2021,SELLING_EXPENSES,0.0
2021,TAXES,-7138000.0
2021,TOTAL_ASSETS,1852857000.0
2021,TOTAL_LIABILITIES,1852857000.0
