year,category,value
2021,CAPEX_FIXED,0.0
2021,CAPEX_INTANGIBLE,-13932000.0
2021,CASH,89588000.0
2021,COGS,-1239493000.0
2021,DEBT_LONG,1120719000.0
2021,DEBT_LONG_FIN,763205000.0
2021,DEBT_SHORT,933415000.0
2021,DEBT_SHORT_FIN,122422000.0
2021,DEPRECIATION,671023000.0
2021,EBIT,1760946000.0
2021,EBT,1518900000.0
2021,EQUITY,5837969000.0
2021,FIN_CF,-1809121000.0
2021,FIN_EXPENSE,-319064000.0
2021,FIN_INCOME,77018000.0
2021,FIN_INVESTMENTS,474169000.0
2021,FIN_INVESTMENTS_LT,422037000.0
2021,GA_EXPENSES,-225178000.0
2021,GROSS_PROFIT,2186749000.0
2021,INVEST_CF,-628041000.0
2021,LEASE_LONG,357514000.0
2021,LEASE_SHORT,810993000.0
2021,NET_INCOME,1485418000.0
2021,NET_INCOME_CONT,1485418000.0
2021,OPER_CF,2199759000.0
2021,REVENUE,3426242000.0
2021,SELLING_EXPENSES,-353000.0
2021,TAXES,-33482000.0
2021,TOTAL_ASSETS,11873310000.0
2021,TOTAL_LIABILITIES,11873310000.0
