year,category,value
2021,CAPEX_FIXED,1011000.0
2021,CAPEX_INTANGIBLE,0.0
2021,CASH,0.0
2021,COGS,-1983493000.0
2021,DEBT_LONG,0.0
2021,DEPRECIATION,-5051139000.0
2021,EBIT,591219000.0
2021,EBT,563585000.0
2021,EQUITY,0.0
2021,FIN_CF,-189918000.0
2021,FIN_EXPENSE,0.0
2021,FIN_INCOME,0.0
2021,FIN_INVESTMENTS,0.0
2021,FIN_INVESTMENTS_LT,18056000.0
2021,GA_EXPENSES,345439000.0
2021,GROSS_PROFIT,856620000.0
2021,INVEST_CF,-47191000.0
2021,NET_INCOME,563585000.0
2021,NET_INCOME_CONT,563585000.0
2021,OPER_CF,-4488249000.0
2021,REVENUE,2840113000.0
2021,SELLING_EXPENSES,-130925000.0
2021,TAXES,0.0
2021,TOTAL_ASSETS,43342903000.0
2021,TOTAL_LIABILITIES,43342903000.0
