year,category,value
2024,CAPEX_FIXED,0.0
2024,CAPEX_INTANGIBLE,0.0
2024,CASH,3958758000.0
2024,COGS,-5112053000.0
2024,DEBT_LONG,21036859000.0
2024,DEBT_LONG_FIN,12931409000.0
2024,DEBT_SHORT,2610790000.0
2024,DEBT_SHORT_FIN,911871000.0
2024,DEPRECIATION,-714115000.0
2024,EBIT,7682051000.0
2024,EBT,5705971000.0
2024,EQUITY,12280398000.0
2024,FIN_CF,459253000.0
2024,FIN_EXPENSE,-2598193000.0
2024,FIN_INCOME,622113000.0
2024,FIN_INVESTMENTS,0.0
2024,FIN_INVESTMENTS_LT,11387786000.0
2024,GA_EXPENSES,-443460000.0
2024,GROSS_PROFIT,6106582000.0
2024,INVEST_CF,-5910504000.0
2024,LEASE_LONG,8105450000.0
2024,LEASE_SHORT,1698919000.0
2024,NET_INCOME,4302841000.0
2024,NET_INCOME_CONT,4302841000.0
2024,OPER_CF,4154242000.0
2024,REVENUE,11218635000.0
2024,SELLING_EXPENSES,-64610000.0
2024,TAXES,-1403130000.0
2024,TOTAL_ASSETS,50112301000.0
2024,TOTAL_LIABILITIES,50112301000.0
