year,category,value
2020,CAPEX_FIXED,-494127000.0
2020,CAPEX_INTANGIBLE,0.0
2020,CASH,28613000.0
2020,COGS,-275319000.0
2020,DEBT_LONG,2894908000.0
2020,DEBT_LONG_FIN,2894908000.0
2020,DEBT_SHORT,680077000.0
2020,DEBT_SHORT_FIN,680077000.0
2020,DEPRECIATION,69393000.0
2020,EBIT,334278000.0
2020,EBT,245343000.0
2020,EQUITY,3174014000.0
2020,FIN_CF,1015759000.0
2020,FIN_EXPENSE,-162501000.0
2020,FIN_INCOME,73566000.0
2020,FIN_INVESTMENTS,1585272000.0
2020,FIN_INVESTMENTS_LT,519680000.0
2020,GA_EXPENSES,-107392000.0
2020,GROSS_PROFIT,401345000.0
2020,INVEST_CF,-1157671000.0
2020,LEASE_LONG,0.0
2020,LEASE_SHORT,0.0
2020,NET_INCOME,176080000.0
2020,NET_INCOME_CONT,176080000.0
2020,OPER_CF,123548000.0
2020,REVENUE,676664000.0
2020,SELLING_EXPENSES,0.0
2020,TAXES,-69263000.0
2020,TOTAL_ASSETS,7013831000.0
2020,TOTAL_LIABILITIES,7013831000.0
